username,date,product,rating,review,sentiment_result,confidence,sentiment
user_dc9e1d19,2024-11-18,Infinix Note 30,5,Very happy with my purchase. Smooth UI and no lag even with many apps.,"{'label': 'POSITIVE', 'score': 0.9998558759689331}",0.9998558759689331,POSITIVE
user_5c4e329f,2025-07-19,Infinix Note 30,5,The phone arrived on time and works perfectly. Very satisfied.,"{'label': 'POSITIVE', 'score': 0.9998502731323242}",0.9998502731323242,POSITIVE
user_d4c53e13,2024-12-30,Infinix Note 30,5,Exceeded my expectations. Good performance and the camera is surprisingly good. Speakers are loud enough for calls.,"{'label': 'POSITIVE', 'score': 0.9998413324356079}",0.9998413324356079,POSITIVE
user_016e72f6,2025-09-07,Infinix Note 30,4,Amazing battery life and great screen — best purchase this month. Support was quick and helpful.,"{'label': 'POSITIVE', 'score': 0.9998281002044678}",0.9998281002044678,POSITIVE
user_6364b3c8,2024-10-27,Infinix Note 30,5,Solid device for the price. Battery life and display are impressive. Low-light photos are grainy. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9993509650230408}",0.9993509650230408,POSITIVE
user_5915a111,2025-03-16,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9998525381088257}",0.9998525381088257,POSITIVE
user_11f6a120,2025-02-13,Infinix Note 30,2,Received a defective unit. Not recommended.,"{'label': 'NEGATIVE', 'score': 0.999756395816803}",0.999756395816803,NEGATIVE
user_d7317354,2025-09-09,Infinix Note 30,3,Good for the price if you don't need high-end specs.,"{'label': 'POSITIVE', 'score': 0.9995230436325073}",0.9995230436325073,POSITIVE
user_ee07d55a,2025-07-21,Infinix Note 30,3,It's okay — does the job but nothing special. Phone lags on heavy apps/gaming. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9988642930984497}",0.9988642930984497,NEGATIVE
user_29eb3877,2025-02-11,Infinix Note 30,1,Had many issues: random reboots and connectivity problems.,"{'label': 'NEGATIVE', 'score': 0.9996299743652344}",0.9996299743652344,NEGATIVE
user_de1844dd,2025-07-28,Infinix Note 30,3,Functionality is acceptable; build quality is average.,"{'label': 'POSITIVE', 'score': 0.991151750087738}",0.991151750087738,POSITIVE
user_b7a12975,2025-08-28,Infinix Note 30,5,Solid device for the price. Battery life and display are impressive. Screen has minor backlight bleeding.,"{'label': 'POSITIVE', 'score': 0.9514264464378357}",0.9514264464378357,POSITIVE
user_4770fe60,2025-03-12,Infinix Note 30,5,Amazing battery life and great screen — best purchase this month.,"{'label': 'POSITIVE', 'score': 0.999850869178772}",0.999850869178772,POSITIVE
user_540c4fa5,2025-05-20,Infinix Note 30,4,Amazing battery life and great screen — best purchase this month. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9997859597206116}",0.9997859597206116,POSITIVE
user_d9700d36,2024-11-12,Infinix Note 30,2,The phone arrived with scratches and the charger was missing.,"{'label': 'NEGATIVE', 'score': 0.9996839761734009}",0.9996839761734009,NEGATIVE
user_fbf8632a,2025-03-05,Infinix Note 30,5,The phone arrived on time and works perfectly. Very satisfied. Phone lags on heavy apps/gaming. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9911929965019226}",0.9911929965019226,POSITIVE
user_39e82807,2025-08-28,Infinix Note 30,4,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_e3398034,2025-01-06,Infinix Note 30,5,Solid device for the price. Battery life and display are impressive.,"{'label': 'POSITIVE', 'score': 0.9998103976249695}",0.9998103976249695,POSITIVE
user_3ca21369,2025-02-15,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_287f050b,2025-09-29,Infinix Note 30,4,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_fcdf33da,2025-07-20,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9998247027397156}",0.9998247027397156,POSITIVE
user_f85fe9f9,2024-11-01,Infinix Note 30,1,Had many issues: random reboots and connectivity problems. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9991660118103027}",0.9991660118103027,NEGATIVE
user_d8f04aa7,2025-09-12,Infinix Note 30,5,Very happy with my purchase. Smooth UI and no lag even with many apps.,"{'label': 'POSITIVE', 'score': 0.9998558759689331}",0.9998558759689331,POSITIVE
user_1319f3cd,2024-10-23,Infinix Note 30,5,The phone arrived on time and works perfectly. Very satisfied. Phone lags on heavy apps/gaming. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9911929965019226}",0.9911929965019226,POSITIVE
user_5f8a94cf,2024-12-30,Infinix Note 30,3,It's neither great nor terrible — decent mid-range option. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9901424646377563}",0.9901424646377563,NEGATIVE
user_96c2c870,2025-04-23,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price.,"{'label': 'POSITIVE', 'score': 0.9998677968978882}",0.9998677968978882,POSITIVE
user_1181e4aa,2024-12-04,Infinix Note 30,1,Customer service was unhelpful and I want a refund. Price is a bit high for the features.,"{'label': 'NEGATIVE', 'score': 0.9881811141967773}",0.9881811141967773,NEGATIVE
user_5de8db34,2025-06-01,Infinix Note 30,3,Functionality is acceptable; build quality is average. No lag when using social apps. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9838693737983704}",0.9838693737983704,POSITIVE
user_62786475,2024-10-31,Infinix Note 30,2,Terrible experience. Battery drains too fast and phone heats up. Speaker quality is average.,"{'label': 'NEGATIVE', 'score': 0.9985803365707397}",0.9985803365707397,NEGATIVE
user_6f80dd12,2024-11-20,Infinix Note 30,5,"Good phone, nice screen quality and the battery charges quickly. Speakers sound tinny at high volume.","{'label': 'POSITIVE', 'score': 0.9923020601272583}",0.9923020601272583,POSITIVE
user_b9f51028,2025-07-27,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too. Storage fills up quickly with large apps.","{'label': 'POSITIVE', 'score': 0.9421200752258301}",0.9421200752258301,POSITIVE
user_2bdb4d0f,2025-07-06,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied.,"{'label': 'POSITIVE', 'score': 0.9998502731323242}",0.9998502731323242,POSITIVE
user_1c532bab,2025-01-31,Infinix Note 30,1,Bad quality. Screen cracked after a minor drop. Battery drains fast after update.,"{'label': 'NEGATIVE', 'score': 0.9996273517608643}",0.9996273517608643,NEGATIVE
user_40750722,2025-07-18,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price.,"{'label': 'POSITIVE', 'score': 0.9998677968978882}",0.9998677968978882,POSITIVE
user_258c7ff8,2025-06-06,Infinix Note 30,2,The phone arrived with scratches and the charger was missing.,"{'label': 'NEGATIVE', 'score': 0.9996839761734009}",0.9996839761734009,NEGATIVE
user_fbc0badf,2025-06-29,Infinix Note 30,3,Average phone. Battery is fine but the camera could be better. Plenty of storage for apps and photos.,"{'label': 'NEGATIVE', 'score': 0.965498149394989}",0.965498149394989,NEGATIVE
user_5ae045cf,2024-11-01,Infinix Note 30,2,Bad quality. Screen cracked after a minor drop.,"{'label': 'NEGATIVE', 'score': 0.9997925162315369}",0.9997925162315369,NEGATIVE
user_367af195,2025-05-13,Infinix Note 30,4,Very happy with my purchase. Smooth UI and no lag even with many apps.,"{'label': 'POSITIVE', 'score': 0.9998558759689331}",0.9998558759689331,POSITIVE
user_379b73f5,2025-06-09,Infinix Note 30,3,Works as advertised. Might consider an upgrade later.,"{'label': 'NEGATIVE', 'score': 0.9881848096847534}",0.9881848096847534,NEGATIVE
user_9ccc6548,2024-11-11,Infinix Note 30,5,Exceeded my expectations. Good performance and the camera is surprisingly good. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9998701810836792}",0.9998701810836792,POSITIVE
user_c57989ec,2025-09-14,Infinix Note 30,2,Performance is sluggish and apps crash frequently.,"{'label': 'NEGATIVE', 'score': 0.9996930360794067}",0.9996930360794067,NEGATIVE
user_8c1fb0cc,2024-11-17,Infinix Note 30,5,Exceeded my expectations. Good performance and the camera is surprisingly good.,"{'label': 'POSITIVE', 'score': 0.9998700618743896}",0.9998700618743896,POSITIVE
user_0e3100d6,2024-12-13,Infinix Note 30,4,Very happy with my purchase. Smooth UI and no lag even with many apps.,"{'label': 'POSITIVE', 'score': 0.9998558759689331}",0.9998558759689331,POSITIVE
user_e0ab8863,2025-06-06,Infinix Note 30,4,Solid device for the price. Battery life and display are impressive.,"{'label': 'POSITIVE', 'score': 0.9998103976249695}",0.9998103976249695,POSITIVE
user_e31d0195,2025-01-16,Infinix Note 30,2,Received a defective unit. Not recommended. Battery lasts longer than expected.,"{'label': 'NEGATIVE', 'score': 0.9996504783630371}",0.9996504783630371,NEGATIVE
user_15dd7c1c,2025-07-21,Infinix Note 30,3,Package arrived intact. Phone is okay for everyday tasks.,"{'label': 'POSITIVE', 'score': 0.9969357252120972}",0.9969357252120972,POSITIVE
user_dd95eeb8,2025-01-03,Infinix Note 30,1,Battery died within a few months. Wouldn't buy again. Low-light photos are grainy.,"{'label': 'NEGATIVE', 'score': 0.9981902241706848}",0.9981902241706848,NEGATIVE
user_f8152fd1,2025-06-25,Infinix Note 30,3,Not bad for the price. Some lag when switching apps.,"{'label': 'NEGATIVE', 'score': 0.9911817312240601}",0.9911817312240601,NEGATIVE
user_0739a26c,2025-02-21,Infinix Note 30,5,Exceeded my expectations. Good performance and the camera is surprisingly good.,"{'label': 'POSITIVE', 'score': 0.9998700618743896}",0.9998700618743896,POSITIVE
user_556cff9d,2024-11-02,Infinix Note 30,2,The phone arrived with scratches and the charger was missing. Sleek and modern design.,"{'label': 'NEGATIVE', 'score': 0.9989878535270691}",0.9989878535270691,NEGATIVE
user_cbdda391,2025-03-21,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9998525381088257}",0.9998525381088257,POSITIVE
user_5cb28b0b,2025-07-18,Infinix Note 30,1,The phone arrived with scratches and the charger was missing. Speakers are loud enough for calls.,"{'label': 'NEGATIVE', 'score': 0.9977971315383911}",0.9977971315383911,NEGATIVE
user_163e6633,2025-09-01,Infinix Note 30,4,I love this phone — great value for money and the battery lasts all day. Audio is loud and clear.,"{'label': 'POSITIVE', 'score': 0.9989643096923828}",0.9989643096923828,POSITIVE
user_c5bd91e4,2025-10-14,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_ad6e2ff7,2025-01-18,Infinix Note 30,4,"Good phone, nice screen quality and the battery charges quickly.","{'label': 'POSITIVE', 'score': 0.9991574287414551}",0.9991574287414551,POSITIVE
user_6e859619,2025-05-10,Infinix Note 30,4,I love this phone — great value for money and the battery lasts all day.,"{'label': 'POSITIVE', 'score': 0.9987255930900574}",0.9987255930900574,POSITIVE
user_462d30c8,2025-05-17,Infinix Note 30,5,"Great value. I recommend it to anyone looking for an affordable, powerful phone.","{'label': 'POSITIVE', 'score': 0.9997642636299133}",0.9997642636299133,POSITIVE
user_3ecbca71,2025-08-09,Infinix Note 30,2,The phone arrived with scratches and the charger was missing.,"{'label': 'NEGATIVE', 'score': 0.9996839761734009}",0.9996839761734009,NEGATIVE
user_8aa8c79f,2025-08-10,Infinix Note 30,5,"Excellent phone, reliable and fast. Customer service was helpful too. Screen is bright and colors are rich. Na real talk.","{'label': 'POSITIVE', 'score': 0.9997300505638123}",0.9997300505638123,POSITIVE
user_38789fde,2025-09-27,Infinix Note 30,4,I love this phone — great value for money and the battery lasts all day. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9987103939056396}",0.9987103939056396,POSITIVE
user_1a07832c,2025-08-22,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good. Bought for my sibling.,"{'label': 'POSITIVE', 'score': 0.9998701810836792}",0.9998701810836792,POSITIVE
user_098afe0d,2025-06-09,Infinix Note 30,3,It's okay — does the job but nothing special. Low-light photos are grainy.,"{'label': 'NEGATIVE', 'score': 0.9467763304710388}",0.9467763304710388,NEGATIVE
user_0a7f0e0f,2025-01-23,Infinix Note 30,5,Very happy with my purchase. Smooth UI and no lag even with many apps. Sleek and modern design.,"{'label': 'POSITIVE', 'score': 0.9998773336410522}",0.9998773336410522,POSITIVE
user_b67480c4,2024-12-04,Infinix Note 30,5,Amazing battery life and great screen — best purchase this month.,"{'label': 'POSITIVE', 'score': 0.999850869178772}",0.999850869178772,POSITIVE
user_73a7fd0f,2025-06-04,Infinix Note 30,5,Fantastic build and fast performance. Camera is excellent for the price.,"{'label': 'POSITIVE', 'score': 0.9998677968978882}",0.9998677968978882,POSITIVE
user_555c5dc7,2025-07-02,Infinix Note 30,1,Bad quality. Screen cracked after a minor drop. Storage fills up quickly with large apps. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9996527433395386}",0.9996527433395386,NEGATIVE
user_e467fb5b,2024-12-27,Infinix Note 30,3,Package arrived intact. Phone is okay for everyday tasks. Battery lasts longer than expected.,"{'label': 'POSITIVE', 'score': 0.8463876247406006}",0.8463876247406006,POSITIVE
user_3cc1db36,2025-08-26,Infinix Note 30,3,Not bad for the price. Some lag when switching apps. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.994732141494751}",0.994732141494751,NEGATIVE
user_86b0d5b9,2025-07-19,Infinix Note 30,2,Bad quality. Screen cracked after a minor drop. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9997735619544983}",0.9997735619544983,NEGATIVE
user_a11b3fee,2025-09-23,Infinix Note 30,2,Customer service was unhelpful and I want a refund. Design feels cheap and plasticky. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9995400905609131}",0.9995400905609131,NEGATIVE
user_aac7c869,2024-12-02,Infinix Note 30,4,Very happy with my purchase. Smooth UI and no lag even with many apps.,"{'label': 'POSITIVE', 'score': 0.9998558759689331}",0.9998558759689331,POSITIVE
user_1a5b2e51,2025-05-30,Infinix Note 30,4,Fantastic build and fast performance. Camera is excellent for the price. No lag when using social apps.,"{'label': 'POSITIVE', 'score': 0.9998469352722168}",0.9998469352722168,POSITIVE
user_240218ee,2025-09-16,Infinix Note 30,1,The phone arrived with scratches and the charger was missing. Na real talk.,"{'label': 'NEGATIVE', 'score': 0.9991426467895508}",0.9991426467895508,NEGATIVE
user_5c30b52d,2025-04-16,Infinix Note 30,2,Had many issues: random reboots and connectivity problems. Support was not responsive.,"{'label': 'NEGATIVE', 'score': 0.999751627445221}",0.999751627445221,NEGATIVE
user_ee101b00,2025-03-05,Infinix Note 30,3,Not bad for the price. Some lag when switching apps.,"{'label': 'NEGATIVE', 'score': 0.9911817312240601}",0.9911817312240601,NEGATIVE
user_35ab5717,2024-12-25,Infinix Note 30,4,Exceeded my expectations. Good performance and the camera is surprisingly good.,"{'label': 'POSITIVE', 'score': 0.9998700618743896}",0.9998700618743896,POSITIVE
user_49c13b43,2025-01-22,Infinix Note 30,3,"Decent device, but expected a bit more from the camera.","{'label': 'NEGATIVE', 'score': 0.8957948088645935}",0.8957948088645935,NEGATIVE
user_dd5584b8,2024-11-22,Infinix Note 30,3,Good for the price if you don't need high-end specs. Sleek and modern design.,"{'label': 'POSITIVE', 'score': 0.9998070597648621}",0.9998070597648621,POSITIVE
user_113718a4,2025-01-31,Infinix Note 30,4,The phone arrived on time and works perfectly. Very satisfied. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9998247027397156}",0.9998247027397156,POSITIVE
user_3dadafcc,2025-04-30,Infinix Note 30,1,The phone arrived with scratches and the charger was missing.,"{'label': 'NEGATIVE', 'score': 0.9996839761734009}",0.9996839761734009,NEGATIVE
user_adc1551d,2025-02-23,Infinix Note 30,2,Terrible experience. Battery drains too fast and phone heats up.,"{'label': 'NEGATIVE', 'score': 0.9985734224319458}",0.9985734224319458,NEGATIVE
user_b4f6a2d7,2025-02-04,Infinix Note 30,5,Amazing battery life and great screen — best purchase this month.,"{'label': 'POSITIVE', 'score': 0.999850869178772}",0.999850869178772,POSITIVE
user_92fe8064,2025-08-31,Infinix Note 30,3,It's okay — does the job but nothing special. Plenty of storage for apps and photos. Bought for my sibling.,"{'label': 'NEGATIVE', 'score': 0.9915689826011658}",0.9915689826011658,NEGATIVE
user_a957b65c,2024-11-15,Infinix Note 30,3,Good for the price if you don't need high-end specs.,"{'label': 'POSITIVE', 'score': 0.9995230436325073}",0.9995230436325073,POSITIVE
user_dc02c043,2024-12-03,Infinix Note 30,3,"Fine for basic use, but not ideal for heavy gamers. Battery lasts longer than expected.","{'label': 'NEGATIVE', 'score': 0.9926437735557556}",0.9926437735557556,NEGATIVE
user_0121754d,2025-10-15,Infinix Note 30,4,Solid device for the price. Battery life and display are impressive. Na real talk.,"{'label': 'POSITIVE', 'score': 0.9997037053108215}",0.9997037053108215,POSITIVE
